claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.10478387094298722,0.7591405835551854,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",-0.0410958904109589,0.9045084436679394,11
R2_partial_control_step,"partial(rsa,norm|step)",-0.10909090909090911,0.7495085962341482,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",-0.13242009132420093,0.6979229745596541,11
R2_partial_control_step,"partial(rsa,gini|step)",-0.44545454545454555,0.16973260492681172,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",-0.17808219178082194,0.6003667871088051,11
R2_partial_control_step,"partial(rsa,hoyer|step)",-0.21818181818181823,0.519248247554982,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",0.0410958904109589,0.9045084436679394,11
R2_partial_control_step,"partial(rsa,per|step)",0.22727272727272727,0.501535667604937,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",-0.0502283105022831,0.883401524886546,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.41818181818181827,0.20057021703405067,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",-0.4787878787878787,0.1615229280174558,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",-0.5030303030303029,0.13833369839449197,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.6986301369863014,0.016775102668839848,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.7351598173515982,0.009942676974030604,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.634703196347032,0.03591918431946744,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.589041095890411,0.05654857743175688,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.6986301369863014,0.016775102668839848,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.5030303030303029,0.13833369839449197,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.7077625570776256,0.014821851523799827,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.7625570776255707,0.006351398215505363,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.6255707762557078,0.03953807629756599,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.8264840182648403,0.0017096443116008271,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.8447488584474885,0.0010656876783016792,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",-0.08675799086757992,0.799773009072667,11
