claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.46363636363636374,0.15090149929248603,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.8000000000000002,0.0031104283103858483,11
R2_partial_control_step,"partial(rsa,norm|step)",0.8363636363636365,0.0013331850799508562,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.14545454545454548,0.6695786456420787,11
R2_partial_control_step,"partial(rsa,gini|step)",0.3545454545454546,0.2846927409558867,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.26363636363636367,0.4334407376116145,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.3727272727272728,0.25892587368422215,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",-0.3090909090909091,0.3550284397015071,11
R2_partial_control_step,"partial(rsa,per|step)",0.018181818181818184,0.9576852410216187,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.36363636363636365,0.2716375409938228,11
R2_partial_control_step,"partial(rsa,condition_number|step)",0.045454545454545456,0.8944269969053026,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",0.22424242424242422,0.5334005612725947,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",0.12727272727272726,0.7260570147627894,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",0.08181818181818183,0.8109903943000458,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",0.6181818181818182,0.042645569805326695,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",0.7090909090909092,0.014552051953727704,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.6272727272727273,0.03884525362035334,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.48181818181818187,0.1334338382568288,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",-0.18787878787878787,0.603217610029209,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.350798176635218,0.29017357578118624,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",-0.4646936885297694,0.1498485574804418,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",-0.4054680223446026,0.21601578652600828,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.6970405327946539,0.017133034845219823,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.4145796632961667,0.20487715111917162,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.4555820475782052,0.15907409704692851,11
