claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.41457966329616674,0.20487715111917146,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.5159817351598174,0.10421559376656937,11
R2_partial_control_step,"partial(rsa,norm|step)",0.29090909090909095,0.38545696969136556,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.4246575342465754,0.19296500542477857,11
R2_partial_control_step,"partial(rsa,gini|step)",0.23636363636363636,0.4840911622253965,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.27853881278538817,0.40688005342962863,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.018181818181818184,0.9576852410216187,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",-0.27853881278538817,0.40688005342962863,11
R2_partial_control_step,"partial(rsa,per|step)",0.28181818181818186,0.4011448979604785,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.4155251141552512,0.20374142338369397,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.02727272727272728,0.9365584481926122,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",-0.5151515151515151,0.12755286970323426,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",-0.43030303030303024,0.21449233253280775,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",0.21461187214611874,0.5262754511308996,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",0.17808219178082194,0.6003667871088051,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",0.32420091324200917,0.3307246403286173,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",-0.24200913242009137,0.47339634527476404,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",0.07762557077625572,0.8205362078998507,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",-0.5393939393939393,0.1075931877824148,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.9287577194315464,3.6293961312755025e-05,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.8092146466334263,0.0025516125327461094,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.8092146466334263,0.0025516125327461094,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.7172584367887189,0.01297025236964243,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.7724321626955434,0.005328064965394562,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.5149547751303623,0.10502677428848688,11
