claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.3963563813930386,0.22750454202685502,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.4703196347031964,0.14432333746175866,11
R2_partial_control_step,"partial(rsa,norm|step)",0.6000000000000001,0.05100326070695074,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.39726027397260283,0.22634919780813048,11
R2_partial_control_step,"partial(rsa,gini|step)",0.16363636363636366,0.6306852146425357,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.5159817351598174,0.10421559376656937,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.7272727272727273,0.011204967253592057,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",-0.39726027397260283,0.22634919780813048,11
R2_partial_control_step,"partial(rsa,per|step)",0.08181818181818183,0.8109903943000458,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.39726027397260283,0.22634919780813048,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.08181818181818183,0.8109903943000458,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",-0.5515151515151515,0.09840117666963498,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",-0.6848484848484848,0.02888279750673276,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.44292237442922383,0.1724643824025105,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.31506849315068497,0.3453056783529781,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.4155251141552512,0.20374142338369397,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.33333333333333337,0.3164774052319921,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.33333333333333337,0.3164774052319921,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.7575757575757575,0.011143446799694208,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.8459971305713095,0.0010296188061706673,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.8551927515557802,0.0007914201381523045,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.8092146466334263,0.0025516125327461094,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.8551927515557802,0.0007914201381523045,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.8551927515557802,0.0007914201381523045,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.43219418627012546,0.18433606303591307,11
