claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",-0.6879288918430899,0.01929108555090816,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",-0.6164383561643836,0.04340271107232614,11
R2_partial_control_step,"partial(rsa,norm|step)",-0.018181818181818184,0.9576852410216187,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",-0.7808219178082192,0.004558733315353356,11
R2_partial_control_step,"partial(rsa,gini|step)",-0.36363636363636365,0.2716375409938228,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",-0.6986301369863014,0.016775102668839848,11
R2_partial_control_step,"partial(rsa,hoyer|step)",-0.18181818181818182,0.5926152128455,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",0.8447488584474885,0.0010656876783016792,11
R2_partial_control_step,"partial(rsa,per|step)",0.8636363636363636,0.0006116938500931706,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",-0.7990867579908677,0.003170372869476582,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.6636363636363638,0.025984133918765504,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",0.35757575757575755,0.3103760917056799,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",-0.09090909090909088,0.8027717312071619,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.6894977168949772,0.018906399585850407,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.5342465753424658,0.09046532594021539,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.6073059360730594,0.047520939881546084,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.7808219178082192,0.004558733315353356,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.8356164383561645,0.0013592497462267016,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.4666666666666666,0.17393859716506632,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.9543378995433791,5.090693372774171e-06,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.8538812785388127,0.0008225551857995721,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.8904109589041096,0.00023811663394271532,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.8630136986301371,0.0006237775725749737,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.8538812785388127,0.0008225551857995721,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",-0.7168949771689498,0.013037873553229976,11
