claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.43280294519929496,0.183649498353882,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.4703196347031964,0.14432333746175866,11
R2_partial_control_step,"partial(rsa,norm|step)",0.30000000000000004,0.37008312228206786,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.4703196347031964,0.14432333746175866,11
R2_partial_control_step,"partial(rsa,gini|step)",0.15454545454545454,0.65003396549758,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.5159817351598174,0.10421559376656937,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.21818181818181823,0.519248247554982,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",-0.22374429223744294,0.508379011943733,11
R2_partial_control_step,"partial(rsa,per|step)",0.45454545454545453,0.16014543725525882,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.4337899543378996,0.18253964627337432,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.3272727272727273,0.32589494101284167,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",-0.13939393939393938,0.7009318849100584,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",-0.2727272727272727,0.44583834154275137,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.44292237442922383,0.1724643824025105,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.5342465753424658,0.09046532594021539,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.44292237442922383,0.1724643824025105,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.6438356164383562,0.032538003641192935,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.6164383561643836,0.04340271107232614,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.32121212121212117,0.3654683104386702,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.6819239822297728,0.020815254512506383,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.7597273895982705,0.006669483144529315,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.782610744706652,0.0044059391295410595,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.864990823096826,0.0005860198061070092,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.768880731641623,0.005680941852864329,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.21510353801878737,0.5253052755539693,11
