claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",-0.5330309956665001,0.09134104542992265,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",-0.7168949771689498,0.013037873553229976,11
R2_partial_control_step,"partial(rsa,norm|step)",-0.48181818181818187,0.1334338382568288,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",-0.4063926940639269,0.21486944582925177,11
R2_partial_control_step,"partial(rsa,gini|step)",0.43636363636363645,0.17966487658001123,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",-0.497716894977169,0.11925921800648667,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.03636363636363637,0.9154683168905347,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",0.4794520547945206,0.13563059899807797,11
R2_partial_control_step,"partial(rsa,per|step)",-0.3454545454545455,0.2980892209030388,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",-0.4794520547945206,0.13563059899807797,11
R2_partial_control_step,"partial(rsa,condition_number|step)",0.3454545454545455,0.2980892209030388,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",0.8303030303030302,0.0029402270232795065,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",0.7575757575757575,0.011143446799694208,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.21461187214611874,0.5262754511308996,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.3515981735159817,0.2889986262583555,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.31506849315068497,0.3453056783529781,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.3881278538812785,0.23818038163957714,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.3881278538812785,0.23818038163957714,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",-0.33333333333333326,0.34659350708733405,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.6621004566210046,0.02645585924006704,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.7351598173515982,0.009942676974030604,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.6438356164383562,0.032538003641192935,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.8812785388127855,0.0003367352264241779,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.8812785388127855,0.0003367352264241779,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",-0.452054794520548,0.1627378359170632,11
