family,step,layer,per,gini,hoyer,norm,condition_number
pico-decoder-tiny,0,0,0.44019450745199484,0.046199626477975674,0.004182334325392924,5.7072444972103815,12.951491177793182
pico-decoder-tiny,0,1,0.3807735204367386,0.05316590654449641,0.005113033304448218,6.159211943977831,13.833600634090626
pico-decoder-tiny,0,2,0.3469974641580267,0.059871945019331164,0.006430512545818768,6.550364605232408,15.660797263411496
pico-decoder-tiny,0,3,0.32523816174260695,0.06257877801791804,0.00693964209349277,6.997962113727743,18.9838303185155
pico-decoder-tiny,0,4,0.2988382822940975,0.06753381109115979,0.008346620735140274,7.44011144667891,20.782525867459224
pico-decoder-tiny,0,5,0.2880019596315114,0.0717965910418723,0.009188739163717844,7.762011085275966,22.35103400098391
pico-decoder-tiny,0,6,0.27863997262135043,0.0728497807496935,0.009474034718576042,8.112132479882472,22.631725007681368
pico-decoder-tiny,0,7,0.259693120659168,0.07557252570515278,0.009783415996931229,8.513095179425637,22.877497032638523
pico-decoder-tiny,0,8,0.2540766489221447,0.07851896577044482,0.010727385791814181,8.78049191875197,26.749519554758606
pico-decoder-tiny,0,9,0.24542964197681696,0.07645467719229204,0.010241322161639714,9.131501937091285,28.554929455497046
pico-decoder-tiny,0,10,0.2313399666075073,0.08293713196824888,0.012217545306268151,9.469204627432326,32.90750073741758
pico-decoder-tiny,0,11,0.2264856041790552,0.08443945752329673,0.012236137086154123,9.863510144263579,33.7487455653505
pico-decoder-tiny,1000,0,0.44218068737205235,0.04568790584155128,0.003983054231376284,5.700131039614724,13.556462631874211
pico-decoder-tiny,1000,1,0.38152757086279626,0.052735771139513776,0.004858862915261775,6.208465519947333,14.991379646484893
pico-decoder-tiny,1000,2,0.3428381826533999,0.06217708213038945,0.006565885933599511,6.702756311263081,17.959024970627695
pico-decoder-tiny,1000,3,0.3022470851883512,0.07289008744227739,0.009109709588747813,7.37461551967631,22.800025871380257
pico-decoder-tiny,1000,4,0.27327695018835796,0.08919885235663812,0.013526975096119732,8.12760665870079,24.14757901393173
pico-decoder-tiny,1000,5,0.24476422966029973,0.10687079552333056,0.019537390315472,8.77339843222598,30.577479834059044
pico-decoder-tiny,1000,6,0.18941923845668227,0.13066875704056283,0.029422214273419685,10.33823229026339,36.688232673969694
pico-decoder-tiny,1000,7,0.10972148780568124,0.18015817690193728,0.053144784839555384,13.707629382439762,51.50393140880951
pico-decoder-tiny,1000,8,0.05299478738966421,0.22140922494914475,0.07804609647615966,21.0576897583199,82.34321026836194
pico-decoder-tiny,1000,9,0.03934573299098841,0.23997768874062553,0.09161857391264659,33.8126152186787,119.92523089129152
pico-decoder-tiny,1000,10,0.034261029646221165,0.22856142248376043,0.08281050432594285,44.499389204938545,137.93842660900867
pico-decoder-tiny,1000,11,0.03060685628404811,0.22790024599911632,0.08163584607368574,60.825110654967695,162.31611851192807
pico-decoder-tiny,2000,0,0.4713399686886153,0.04913506697891146,0.004444315612881366,5.6404779277377,11.316733030727162
pico-decoder-tiny,2000,1,0.43244057247428697,0.06860278558229756,0.008628205007877978,5.936646936949128,14.086351449275202
pico-decoder-tiny,2000,2,0.4074590550942203,0.08448330921152743,0.01299749448662087,5.998740071817707,14.440865720550311
pico-decoder-tiny,2000,3,0.367212531743846,0.10066037146872849,0.01838990915178096,6.311392152235237,19.732064952116513
pico-decoder-tiny,2000,4,0.3013263353413464,0.20617538973113506,0.07081675865561621,8.801197592343067,23.79512824078677
pico-decoder-tiny,2000,5,0.20580273064679808,0.2150698862101863,0.08199810899790178,8.598553590951456,36.91452376903414
pico-decoder-tiny,2000,6,0.10250895084899675,0.14076545068713933,0.03429276689054726,7.539168303370437,54.115722367023025
pico-decoder-tiny,2000,7,0.07092868132844492,0.16658161611121555,0.047358214610859435,8.340554899933345,76.22226521865393
pico-decoder-tiny,2000,8,0.0557493884013662,0.16668385341947975,0.04746437499333296,10.178207620667514,76.46753666309169
pico-decoder-tiny,2000,9,0.04557952117441446,0.1981810361166826,0.06673045190829804,13.534021423504804,91.52775689692491
pico-decoder-tiny,2000,10,0.04070421425295761,0.2158197598832836,0.07867005562432568,17.607596842546574,124.88753197127379
pico-decoder-tiny,2000,11,0.03303036568840631,0.2166507040108804,0.07653646830981978,24.41589792977502,153.49372041237993
pico-decoder-tiny,3000,0,0.4956394637077288,0.050895627695705624,0.004772230015597032,5.58355219325215,11.103465830816866
pico-decoder-tiny,3000,1,0.4649049793443236,0.0720344237964284,0.009661334893546748,5.669746095682104,12.26347249820396
pico-decoder-tiny,3000,2,0.42937478784059374,0.08017893816314887,0.012022854833401191,5.515702312285921,15.82623583094157
pico-decoder-tiny,3000,3,0.3728393881633403,0.09932881597742342,0.018553856219678595,5.597541220662479,19.107752353920418
pico-decoder-tiny,3000,4,0.2640394322540707,0.23547101101585963,0.09236640361147284,8.456820381807843,27.36951407888296
pico-decoder-tiny,3000,5,0.13323859545552263,0.2605473190841258,0.11351265534375173,8.61179519070386,48.14641578595123
pico-decoder-tiny,3000,6,0.07918670837660378,0.1887119083439631,0.058597360560019914,7.475091679916866,55.26358073834044
