family,model_ref,step,tokens,brain_rsa_mean,brain_rsa_std,brain_rsa_pearson_mean,brain_n_cells,brain_rsa_Sem,brain_rsa_Phon,brain_rsa_Gram,brain_rsa_Plaus,interp_norm,interp_gini,interp_hoyer,interp_per,interp_condition_number,interp_cka_to_prev,loc_selectivity,loc_overlap,loc_gini,loc_entropy,loc_layer_com,loc_n_active_layers,behav_mp_accuracy
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-01,598,,-0.024802509579778573,0.030126242564738785,-0.01687843590030529,12,0.010717548933736666,-0.015071744063783568,-0.02992038223805497,-0.06493546095101244,52.74212094270337,0.3172103459974488,0.152532590085116,0.0498362249551274,376.86409558791183,,0.5237548723816872,0.0036529954562741,0.415383357448008,0.9687180044767527,0.5121523704471347,12.0,0.6770833333333333
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-02,897,,-0.03904794039277075,0.036259674110655164,-0.023949438596970535,12,0.007037915097769867,-0.05582211090716333,-0.03170280024553634,-0.0757047655161532,56.0750282612124,0.3174259921759989,0.1617767940524527,0.0607397740877341,272.55309315170626,0.9495944879250656,0.5352150648832321,0.0018214936247723,0.4177794994697302,0.9683665066021269,0.4597202989909641,12.0,0.6625000000000001
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-03,1196,,-0.027308373066584138,0.025661074576006367,-0.020221936000964894,12,0.0069295561984537,-0.0296047348270739,-0.0360113643087882,-0.050546949328928135,56.39612765505377,0.2979665735875073,0.1661811543309431,0.0764887471896051,213.57308430905937,0.9415630160339914,0.5210087224841118,0.00832867123392175,0.41242055410198497,0.9690843687329778,0.4764047788449957,12.0,0.6895833333333333
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-04,1495,,-0.0365881257772558,0.023905987414915796,-0.024622930847262085,12,-0.008143787032396634,-0.0420210878467395,-0.03329010862546117,-0.0628975196044259,52.49400259601842,0.2891813430966107,0.1729379167506562,0.0743671184720996,187.4409278693938,0.96813471483744,0.5421418845653534,0.0018214936247723,0.4153264622549478,0.9687003683646607,0.48292189753742676,12.0,0.7124999999999999
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-05,1794,,-0.035532821721708824,0.021915410069386985,-0.02510888932377604,12,-0.006481295009802366,-0.0529149114140313,-0.03684533927000907,-0.04588974119299257,53.4861689635805,0.2885556969300437,0.1799651780847929,0.0803454009580074,174.90893375847432,0.9731534463897726,0.5292664170265198,0.00366822804067575,0.4149818889130335,0.9687931922072369,0.5202397494462188,12.0,0.74375
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-06,2093,,-0.03225230136752901,0.018950339122813208,-0.024268430987925405,12,-0.006167158090155333,-0.040720971249470904,-0.033842645367919096,-0.048278430762570705,51.218506747972064,0.2831145492306275,0.1901776737625878,0.0742211767511768,172.45847425813284,0.9829364615038872,0.5257830992341042,0.0064052523068916,0.41331160673328304,0.9690235918623227,0.506208678448044,12.0,0.7229166666666667
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-07,2392,,-0.03153852319262781,0.023419204252859926,-0.023895001525152698,12,-0.0009022845048928327,-0.042994899386455294,-0.03160206215602657,-0.05065484672313653,49.52191870738454,0.2809934602020889,0.1922799723525959,0.0762476740511671,163.6304803221091,0.9925656729722416,0.5212752968072891,0.004573750475389775,0.41256362027348104,0.969133609727577,0.5340798556290914,12.0,0.7
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-08,2691,,-0.03162559049488024,0.02325819370265272,-0.023627640630622202,12,0.0003034220691281334,-0.04212934901385623,-0.03188527631515913,-0.052791158719633725,48.21903448837581,0.2827587436746017,0.1932304896547139,0.0785393645661505,162.04328323280592,0.9970074212509912,0.5354480668902397,0.0036529954562741,0.4127530317661054,0.9691103819603153,0.5293748181036523,12.0,0.7208333333333334
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-09,2990,,-0.032053636699618276,0.022575180281569813,-0.02375648665399242,12,-0.0019200202006707003,-0.04091419954514686,-0.031574110210729596,-0.053806216841925936,48.148181400112925,0.2822872360854278,0.1951981370107643,0.0783493420568162,161.37781195501188,0.9996515687213182,0.5378708764910698,0.0036529954562741,0.41401621700306557,0.968907498753084,0.5354508822832259,12.0,0.7312500000000001
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,,-0.02198145740678836,0.035991351017790274,-0.0111530687279797,12,0.0222536807320656,-0.028774871079641235,-0.025431617934532868,-0.05597302134504493,83.71076451101054,0.348297869055471,0.1652587763756751,0.0495123143926689,604.0845368603381,,0.5077564343810081,0.009482175383814698,0.4079182734138469,0.9697812821823976,0.4940142474232606,12.0,0.56875
