family,step,layer,per,gini,hoyer,norm,condition_number
babylm-gpt2-5,191,0,0.0566166154634828,0.3357905550771671,0.15960732721012938,23.641576253455582,288.80187213782244
babylm-gpt2-5,191,1,0.05953678225226556,0.3406039637645917,0.16196351487464394,36.97993788367042,339.87317692889417
babylm-gpt2-5,191,2,0.056594297401719576,0.3425485125548063,0.16204450737314502,48.24936439828416,397.7307443500288
babylm-gpt2-5,191,3,0.0552026405661012,0.34620672066709535,0.16274248115192758,59.639552677049366,460.87362392647964
babylm-gpt2-5,191,4,0.05072906945675915,0.35708142731026565,0.17166799245926598,71.65175221107874,528.5213796404895
babylm-gpt2-5,191,5,0.04914852703078729,0.3566749951207644,0.17034991197554172,82.1702907409461,589.70582628514
babylm-gpt2-5,191,6,0.04708078350395166,0.35869333330299885,0.171810380910744,91.37572452711348,640.2998717566675
babylm-gpt2-5,191,7,0.04386383098294202,0.359857178285302,0.1720482168580506,100.20282671082077,692.366395474287
babylm-gpt2-5,191,8,0.04092184360093077,0.35959126833846883,0.1717288698443803,109.2533408957171,768.3199946030163
babylm-gpt2-5,191,9,0.03917230621091584,0.3573404486899754,0.1702149715452549,116.46670628446167,811.0064021122228
babylm-gpt2-5,191,10,0.03596322186130465,0.357868090207974,0.1695450370781999,126.93723731233798,895.9331166875405
babylm-gpt2-5,191,11,0.03328441976153382,0.35820531781910886,0.16925093259468804,135.8349183650234,980.2650642351705
babylm-gpt2-5,382,0,0.06169095238461353,0.34945917138401245,0.1690850481985337,30.16627993216625,327.98620016540013
babylm-gpt2-5,382,1,0.052137873033969065,0.35669542087340195,0.17319857842218112,41.89772339915882,392.23657134525337
babylm-gpt2-5,382,2,0.05123922962243246,0.35542239080089794,0.17090005968770977,51.70268663920036,420.6540826185137
babylm-gpt2-5,382,3,0.05011681766541569,0.3532787939166048,0.16798917833467356,62.29580980913224,472.9329464443681
babylm-gpt2-5,382,4,0.04989115053967434,0.36086727952513437,0.17192627914592276,70.63504169572178,514.3841258992118
babylm-gpt2-5,382,5,0.04833139667537555,0.3657496775101216,0.17381250905096396,78.30221852335204,556.246033201084
babylm-gpt2-5,382,6,0.047797083993165713,0.3560038546673124,0.16827623959320778,82.72063556982204,593.7402851804331
