claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.2961283309258334,0.376591859269915,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.31506849315068497,0.3453056783529781,11
R2_partial_control_step,"partial(rsa,norm|step)",0.16363636363636366,0.6306852146425357,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.3424657534246575,0.3025676475556358,11
R2_partial_control_step,"partial(rsa,gini|step)",-0.23636363636363636,0.4840911622253965,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.39726027397260283,0.22634919780813048,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.2545454545454546,0.4500365768888285,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",-0.4155251141552512,0.20374142338369397,11
R2_partial_control_step,"partial(rsa,per|step)",-0.3090909090909091,0.3550284397015071,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.1598173515981735,0.6387889447649662,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.1272727272727273,0.7092146257733047,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",-0.35757575757575755,0.3103760917056799,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",-0.32121212121212117,0.3654683104386702,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.6986301369863014,0.016775102668839848,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.7351598173515982,0.009942676974030604,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.634703196347032,0.03591918431946744,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.589041095890411,0.05654857743175688,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.6986301369863014,0.016775102668839848,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.5030303030303029,0.13833369839449197,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.7077625570776256,0.014821851523799827,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.7625570776255707,0.006351398215505363,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.6255707762557078,0.03953807629756599,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.8264840182648403,0.0017096443116008271,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.8447488584474885,0.0010656876783016792,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.33333333333333337,0.3164774052319921,11
