claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.3872447404414744,0.2393430798480268,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.22374429223744294,0.508379011943733,11
R2_partial_control_step,"partial(rsa,norm|step)",-0.02727272727272728,0.9365584481926122,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.22374429223744294,0.508379011943733,11
R2_partial_control_step,"partial(rsa,gini|step)",-0.33636363636363636,0.31182431390038623,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.33333333333333337,0.3164774052319921,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.06363636363636364,0.8525390725425217,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",-0.39726027397260283,0.22634919780813048,11
R2_partial_control_step,"partial(rsa,per|step)",0.4272727272727273,0.189943724965427,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.25114155251141557,0.45632551724949055,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.1272727272727273,0.7092146257733047,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",-0.7333333333333332,0.01580059625057158,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",-0.6504589317376691,0.04170545108280406,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.44292237442922383,0.1724643824025105,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.5342465753424658,0.09046532594021539,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.44292237442922383,0.1724643824025105,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.6438356164383562,0.032538003641192935,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.6164383561643836,0.04340271107232614,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.32121212121212117,0.3654683104386702,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.6819239822297728,0.020815254512506383,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.7597273895982705,0.006669483144529315,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.782610744706652,0.0044059391295410595,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.864990823096826,0.0005860198061070092,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.768880731641623,0.005680941852864329,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.7276906924465361,0.011135305523160208,11
