claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.6697056099399616,0.024178155822074793,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.5251141552511416,0.09718116350922197,11
R2_partial_control_step,"partial(rsa,norm|step)",-0.22727272727272727,0.501535667604937,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.4885844748858448,0.12727701682171771,11
R2_partial_control_step,"partial(rsa,gini|step)",-0.02727272727272728,0.9365584481926122,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.3515981735159817,0.2889986262583555,11
R2_partial_control_step,"partial(rsa,hoyer|step)",-0.5727272727272729,0.06554305260101842,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",-0.6073059360730594,0.047520939881546084,11
R2_partial_control_step,"partial(rsa,per|step)",0.19090909090909092,0.5739131682855215,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.589041095890411,0.05654857743175688,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.45454545454545453,0.16014543725525882,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",-0.7939393939393938,0.0060999233136969115,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",-0.6,0.06668799999999996,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.6894977168949772,0.018906399585850407,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.5342465753424658,0.09046532594021539,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.6073059360730594,0.047520939881546084,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.7808219178082192,0.004558733315353356,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.8356164383561645,0.0013592497462267016,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.4666666666666666,0.17393859716506632,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.9543378995433791,5.090693372774171e-06,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.8538812785388127,0.0008225551857995721,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.8904109589041096,0.00023811663394271532,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.8630136986301371,0.0006237775725749737,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.8538812785388127,0.0008225551857995721,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.5799086757990868,0.06147263067531589,11
