claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.0956722299914231,0.7796173620638178,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.2968036529680365,0.37545241070154955,11
R2_partial_control_step,"partial(rsa,norm|step)",0.36363636363636365,0.2716375409938228,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.1598173515981735,0.6387889447649662,11
R2_partial_control_step,"partial(rsa,gini|step)",0.16363636363636366,0.6306852146425357,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.16894977168949774,0.6194710755806052,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.15454545454545454,0.65003396549758,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",-0.0958904109589041,0.7791255154435206,11
R2_partial_control_step,"partial(rsa,per|step)",-0.09090909090909091,0.7903727377532903,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.0958904109589041,0.7791255154435206,11
R2_partial_control_step,"partial(rsa,condition_number|step)",0.09090909090909091,0.7903727377532903,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",-0.4424242424242424,0.20042268671194224,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",-0.4666666666666666,0.17393859716506632,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.004566210045662101,0.9893691652069592,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",0.07762557077625572,0.8205362078998507,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.10502283105022833,0.7586053698537993,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",-0.03196347031963471,0.9256709797297096,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",0.03196347031963471,0.9256709797297096,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.2121212121212121,0.5563057751029299,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.7322673634682123,0.010392914639796389,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.7734574026632993,0.0052292681069994375,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.686500653251449,0.019646129914860744,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.8100707708367099,0.0025037903542889533,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.8100707708367099,0.0025037903542889533,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.32952031356069555,0.32238515634417203,11
