claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",-0.10909090909090911,0.7495085962341482,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.10909090909090911,0.7495085962341482,11
R2_partial_control_step,"partial(rsa,norm|step)",0.11818181818181818,0.72928477951978,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.4909090909090909,0.12520440713849534,11
R2_partial_control_step,"partial(rsa,gini|step)",0.44545454545454555,0.16973260492681172,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.4000000000000001,0.22286835013352002,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.3545454545454546,0.2846927409558867,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",0.26363636363636367,0.4334407376116145,11
R2_partial_control_step,"partial(rsa,per|step)",0.08181818181818183,0.8109903943000458,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",-0.06363636363636364,0.8525390725425217,11
R2_partial_control_step,"partial(rsa,condition_number|step)",0.03636363636363637,0.9154683168905347,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",0.13939393939393938,0.7009318849100584,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",0.6121212121212121,0.05997214247725524,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",0.08181818181818183,0.8109903943000458,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",0.6181818181818182,0.042645569805326695,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",0.7090909090909092,0.014552051953727704,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.6272727272727273,0.03884525362035334,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.48181818181818187,0.1334338382568288,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",-0.18787878787878787,0.603217610029209,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.350798176635218,0.29017357578118624,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",-0.4646936885297694,0.1498485574804418,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",-0.4054680223446026,0.21601578652600828,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.6970405327946539,0.017133034845219823,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.4145796632961667,0.20487715111917162,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",-0.18678863950706415,0.5823613748406506,11
