claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.6605939689883975,0.026924393992726888,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.6986301369863014,0.016775102668839848,11
R2_partial_control_step,"partial(rsa,norm|step)",0.3545454545454546,0.2846927409558867,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.5068493150684932,0.11157345094204645,11
R2_partial_control_step,"partial(rsa,gini|step)",-0.6181818181818182,0.042645569805326695,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.54337899543379,0.08406290612511971,11
R2_partial_control_step,"partial(rsa,hoyer|step)",-0.14545454545454548,0.6695786456420787,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",-0.6894977168949772,0.018906399585850407,11
R2_partial_control_step,"partial(rsa,per|step)",0.16363636363636366,0.6306852146425357,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.6894977168949772,0.018906399585850407,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.16363636363636366,0.6306852146425357,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",-0.7212121212121211,0.018573155089460208,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",-0.6848484848484848,0.02888279750673276,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.21461187214611874,0.5262754511308996,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.3515981735159817,0.2889986262583555,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.31506849315068497,0.3453056783529781,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.3881278538812785,0.23818038163957714,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.3881278538812785,0.23818038163957714,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",-0.33333333333333326,0.34659350708733405,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.6621004566210046,0.02645585924006704,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.7351598173515982,0.009942676974030604,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.6438356164383562,0.032538003641192935,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.8812785388127855,0.0003367352264241779,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.8812785388127855,0.0003367352264241779,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.726027397260274,0.011414397784037062,11
