claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",-0.045454545454545456,0.8944269969053026,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",-0.3090909090909091,0.3550284397015071,11
R2_partial_control_step,"partial(rsa,norm|step)",-0.26363636363636367,0.4334407376116145,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",-0.30000000000000004,0.37008312228206786,11
R2_partial_control_step,"partial(rsa,gini|step)",-0.3545454545454546,0.2846927409558867,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",-0.13636363636363638,0.6893090205863619,11
R2_partial_control_step,"partial(rsa,hoyer|step)",-0.08181818181818183,0.8109903943000458,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",0.20909090909090913,0.5372209352113229,11
R2_partial_control_step,"partial(rsa,per|step)",0.17272727272727276,0.6115423848512369,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",-0.1272727272727273,0.7092146257733047,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.13636363636363638,0.6893090205863619,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",0.1515151515151515,0.6760651759978538,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",0.22424242424242422,0.5334005612725947,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",0.3090909090909091,0.3550284397015071,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",0.4090909090909091,0.2115450103420961,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",0.6727272727272727,0.023313039833185972,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.3090909090909091,0.3550284397015071,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.10909090909090911,0.7495085962341482,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.1515151515151515,0.6760651759978538,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.4000000000000001,0.22286835013352002,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",-0.4090909090909091,0.2115450103420961,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",-0.2545454545454546,0.4500365768888285,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.6454545454545455,0.03196279932801745,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.45454545454545453,0.16014543725525882,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.018181818181818184,0.9576852410216187,11
