claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.4236913042477308,0.19408855451399867,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.1963470319634703,0.5628375264691519,11
R2_partial_control_step,"partial(rsa,norm|step)",-0.23636363636363636,0.4840911622253965,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.452054794520548,0.1627378359170632,11
R2_partial_control_step,"partial(rsa,gini|step)",0.16363636363636366,0.6306852146425357,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.3515981735159817,0.2889986262583555,11
R2_partial_control_step,"partial(rsa,hoyer|step)",-0.14545454545454548,0.6695786456420787,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",-0.5068493150684932,0.11157345094204645,11
R2_partial_control_step,"partial(rsa,per|step)",-0.39090909090909093,0.23454006709519432,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.4246575342465754,0.19296500542477857,11
R2_partial_control_step,"partial(rsa,condition_number|step)",0.27272727272727276,0.41714143714253127,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",-0.28484848484848485,0.42503815489214547,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",-0.09090909090909088,0.8027717312071619,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",0.21461187214611874,0.5262754511308996,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",0.17808219178082194,0.6003667871088051,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",0.32420091324200917,0.3307246403286173,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",-0.24200913242009137,0.47339634527476404,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",0.07762557077625572,0.8205362078998507,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",-0.5393939393939393,0.1075931877824148,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.9287577194315464,3.6293961312755025e-05,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.8092146466334263,0.0025516125327461094,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.8092146466334263,0.0025516125327461094,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.7172584367887189,0.01297025236964243,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.7724321626955434,0.005328064965394562,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.3494335974098887,0.29218380282203416,11
