claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.5603659185211924,0.0729685753990673,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.4885844748858448,0.12727701682171771,11
R2_partial_control_step,"partial(rsa,norm|step)",0.06363636363636364,0.8525390725425217,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.44292237442922383,0.1724643824025105,11
R2_partial_control_step,"partial(rsa,gini|step)",-0.3545454545454546,0.2846927409558867,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.4246575342465754,0.19296500542477857,11
R2_partial_control_step,"partial(rsa,hoyer|step)",-0.26363636363636367,0.4334407376116145,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",-0.5616438356164384,0.07217598471528887,11
R2_partial_control_step,"partial(rsa,per|step)",-0.16363636363636366,0.6306852146425357,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.5616438356164384,0.07217598471528887,11
R2_partial_control_step,"partial(rsa,condition_number|step)",0.16363636363636366,0.6306852146425357,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",-0.7575757575757575,0.011143446799694208,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",-0.41818181818181815,0.22911284098281892,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.44292237442922383,0.1724643824025105,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.31506849315068497,0.3453056783529781,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.4155251141552512,0.20374142338369397,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.33333333333333337,0.3164774052319921,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.33333333333333337,0.3164774052319921,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.7575757575757575,0.011143446799694208,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.8459971305713095,0.0010296188061706673,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.8551927515557802,0.0007914201381523045,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.8092146466334263,0.0025516125327461094,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.8551927515557802,0.0007914201381523045,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.8551927515557802,0.0007914201381523045,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.5517372590682452,0.07847322929222722,11
