family,model_ref,step,tokens,brain_rsa_mean,brain_rsa_std,brain_rsa_pearson_mean,brain_n_cells,brain_rsa_Sem,brain_rsa_Phon,brain_rsa_Gram,brain_rsa_Plaus,interp_norm,interp_gini,interp_hoyer,interp_per,interp_condition_number,interp_cka_to_prev,loc_selectivity,loc_overlap,loc_gini,loc_entropy,loc_layer_com,loc_n_active_layers,behav_mp_accuracy
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,-0.01811508461173084,0.016015391357910306,-0.01597319104435015,12,0.004008366867963734,-0.025899330591085134,-0.0299273655356658,-0.020642009188136166,24.355213706258805,0.0573740573909153,0.0055005728268046,0.3636394634281114,21.2895826255219,,0.5221402496099472,0.0039197448844006996,0.4125234778278193,0.9696511880537919,0.43955281266973373,14.0,0.4291666666666666
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,-0.01811508461173084,0.016015391357910306,-0.01597319104435015,12,0.004008366867963734,-0.025899330591085134,-0.0299273655356658,-0.020642009188136166,24.355213706258805,0.0573740573909153,0.0055005728268046,0.3636394634281114,21.2895826255219,1.0,0.5221402496099472,0.0039197448844006996,0.4125234778278193,0.9696511880537919,0.43955281266973373,14.0,0.4291666666666666
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,-0.01811508461173084,0.016015391357910306,-0.01597319104435015,12,0.004008366867963734,-0.025899330591085134,-0.0299273655356658,-0.020642009188136166,24.355213706258805,0.0573740573909153,0.0055005728268046,0.3636394634281114,21.2895826255219,1.0,0.5221402496099472,0.0039197448844006996,0.4125234778278193,0.9696511880537919,0.43955281266973373,14.0,0.4291666666666666
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,-0.01811508461173084,0.016015391357910306,-0.01597319104435015,12,0.004008366867963734,-0.025899330591085134,-0.0299273655356658,-0.020642009188136166,24.355213706258805,0.0573740573909153,0.0055005728268046,0.3636394634281114,21.2895826255219,1.0,0.5221402496099472,0.0039197448844006996,0.4125234778278193,0.9696511880537919,0.43955281266973373,14.0,0.4291666666666666
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,-0.01811508461173084,0.016015391357910306,-0.01597319104435015,12,0.004008366867963734,-0.025899330591085134,-0.0299273655356658,-0.020642009188136166,24.355213706258805,0.0573740573909153,0.0055005728268046,0.3636394634281114,21.2895826255219,1.0,0.5221402496099472,0.0039197448844006996,0.4125234778278193,0.9696511880537919,0.43955281266973373,14.0,0.4291666666666666
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,-0.01811508461173084,0.016015391357910306,-0.01597319104435015,12,0.004008366867963734,-0.025899330591085134,-0.0299273655356658,-0.020642009188136166,24.355213706258805,0.0573740573909153,0.0055005728268046,0.3636394634281114,21.2895826255219,1.0,0.5221402496099472,0.0039197448844006996,0.4125234778278193,0.9696511880537919,0.43955281266973373,14.0,0.4291666666666666
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,-0.01811618212871519,0.01601928560662772,-0.015971679908229307,12,0.004020569499586933,-0.025921313868379998,-0.02989452650832017,-0.020669457637747534,24.35515696612136,0.0573730886496847,0.0055002963571374,0.3636401836919498,21.28931937449033,0.999999977906059,0.5221668630838394,0.0039197448844006996,0.4125227644896343,0.9696513268617699,0.43955571479525424,14.0,0.4291666666666666
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,-0.01813972620019724,0.01599406441364982,-0.015963639496062238,12,0.003953534552841201,-0.0258695831133505,-0.029852356941299202,-0.020790499298980466,24.354812816492416,0.0573679882398819,0.0054989077965721,0.3636459005259628,21.287934913390124,0.99999929053741,0.5221547111868858,0.0039197448844006996,0.41252164993029106,0.969651831112384,0.4400629474250634,14.0,0.4291666666666666
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,-0.01819295743173374,0.01597238983378041,-0.015915634741154056,12,0.0038452070332263334,-0.025761861150108433,-0.0298368517267403,-0.021018323883312567,24.353854630182926,0.0573472065935607,0.0054930034493823,0.363684173006452,21.279042183470523,0.999987424753888,0.5225375592708588,0.0039197448844006996,0.4125196864586014,0.9696538988138554,0.4385057658310046,14.0,0.4520833333333333
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,-0.0101747353722177,0.024328836946543163,-0.007029768896603416,12,-0.006917395486278834,-0.0284790836199728,-0.03063797395514557,0.025335511572526403,27.421840205196627,0.0865182062531431,0.0143179730662294,0.2342449578405288,41.42978286125115,0.7776414768286061,0.5419731587171555,0.001564945226917025,0.4144882549996663,0.9693537409253307,0.4517253230908571,14.0,0.46249999999999997
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,-0.007423405178662833,0.0313974817818995,-0.005219290396915942,12,-0.008826346796747467,-0.02538245948213143,-0.03548084792850017,0.039996033492727734,33.03300723615335,0.1099884111912392,0.0245271962098711,0.2177069160374546,57.525921171731234,0.9513466955207968,0.5304167121648788,0.003919744884400726,0.41745375518627137,0.9688925672537425,0.40462918860691965,14.0,0.5437500000000001
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,-0.012996454014662566,0.03747446109119105,-0.009322832389808234,12,-0.0005279464667278669,-0.0443586583296357,-0.04492517762870633,0.03782596636641963,33.498122827856584,0.1034675881269562,0.0228050491318842,0.2942646815588007,34.35224060564984,0.7930993772701871,0.5405340492725372,0.00549945374553395,0.4189353496857732,0.9687052346903777,0.4180542539366483,14.0,0.53125
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,-0.020981898133277777,0.0338009785080589,-0.0022828937284587315,12,0.030674468364651698,-0.05138912757523306,-0.0255304026339042,-0.03768253068862553,32.05357716105271,0.0903240316375945,0.0167530364184185,0.3053493706029124,29.765043458695978,0.81723431830022,0.5203215628862381,0.003129890453834075,0.41687447675268585,0.9690416366364364,0.4696995318054039,14.0,0.5833333333333334
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,-0.015234452993566653,0.02932826040550924,-0.007556826725992751,12,0.009440713439881634,-0.0034116667571108673,-0.023573808300866767,-0.0433930503561706,31.70466640201664,0.0831420693369694,0.0134768772039473,0.2929316944006598,31.12569030636919,0.9400532050049916,0.5126790553331375,0.005552186056263101,0.41488102332818144,0.9692913505844468,0.5138082330636419,14.0,0.61875
