family,model_ref,step,tokens,norm,gini,hoyer,per,condition_number,cka_to_prev
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,24.355213706258805,0.0573740573909153,0.0055005728268046,0.3636394634281114,21.2895826255219,
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,24.355213706258805,0.0573740573909153,0.0055005728268046,0.3636394634281114,21.2895826255219,1.0
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,24.355213706258805,0.0573740573909153,0.0055005728268046,0.3636394634281114,21.2895826255219,1.0
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,24.355213706258805,0.0573740573909153,0.0055005728268046,0.3636394634281114,21.2895826255219,1.0
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,24.355213706258805,0.0573740573909153,0.0055005728268046,0.3636394634281114,21.2895826255219,1.0
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,24.355213706258805,0.0573740573909153,0.0055005728268046,0.3636394634281114,21.2895826255219,1.0
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,24.35515696612136,0.0573730886496847,0.0055002963571374,0.3636401836919498,21.28931937449033,0.999999977906059
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,24.354812816492416,0.0573679882398819,0.0054989077965721,0.3636459005259628,21.287934913390124,0.99999929053741
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,24.353854630182926,0.0573472065935607,0.0054930034493823,0.363684173006452,21.279042183470523,0.999987424753888
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,27.421840205196627,0.0865182062531431,0.0143179730662294,0.2342449578405288,41.42978286125115,0.7776414768286061
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,33.03300723615335,0.1099884111912392,0.0245271962098711,0.2177069160374546,57.525921171731234,0.9513466955207968
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,33.498122827856584,0.1034675881269562,0.0228050491318842,0.2942646815588007,34.35224060564984,0.7930993772701871
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,32.05357716105271,0.0903240316375945,0.0167530364184185,0.3053493706029124,29.765043458695978,0.81723431830022
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,31.70466640201664,0.0831420693369694,0.0134768772039473,0.2929316944006598,31.12569030636919,0.9400532050049916
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,40.842382358582725,0.0885184572115727,0.014202175033474,0.2185355407604091,43.80286496225712,0.8169240198532287
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,52.76321372742097,0.1039853754817791,0.0206613591033388,0.1769177380728348,51.92683730705692,0.7531711888464203
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,67.42052893488564,0.1031316592243766,0.0202310615994535,0.1829095224820346,55.1298240352011,0.7716765026475108
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,67.95608820617902,0.09983155098332,0.0188533880045901,0.1961864504439663,60.8507954845068,0.8512204776526318
