claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.086560589039859,0.8002206347159757,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.08675799086757992,0.799773009072667,11
R2_partial_control_step,"partial(rsa,norm|step)",0.009090909090909092,0.9788365001441937,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.24200913242009137,0.47339634527476404,11
R2_partial_control_step,"partial(rsa,gini|step)",0.13636363636363638,0.6893090205863619,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.31506849315068497,0.3453056783529781,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.2545454545454546,0.4500365768888285,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",0.0502283105022831,0.883401524886546,11
R2_partial_control_step,"partial(rsa,per|step)",0.21818181818181823,0.519248247554982,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.004566210045662101,0.9893691652069592,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.14545454545454548,0.6695786456420787,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",0.13939393939393938,0.7009318849100584,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",0.12727272727272726,0.7260570147627894,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.589041095890411,0.05654857743175688,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.6073059360730594,0.047520939881546084,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.6621004566210046,0.02645585924006704,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.7351598173515982,0.009942676974030604,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.6986301369863014,0.016775102668839848,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.32121212121212117,0.3654683104386702,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.8157028486556083,0.0022056251024702876,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.8986556807222803,0.0001695396494479161,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.9216981340741337,5.495066906057281e-05,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.8295283206667203,0.0015861168109465,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.8295283206667203,0.0015861168109465,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.3456368002778001,0.2978173120591648,11
