claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",-0.615035764230577,0.04401852763550924,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",-0.46118721461187223,0.15335821873323097,11
R2_partial_control_step,"partial(rsa,norm|step)",0.44545454545454555,0.16973260492681172,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",-0.4885844748858448,0.12727701682171771,11
R2_partial_control_step,"partial(rsa,gini|step)",0.07272727272727274,0.831716405381337,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",-0.2968036529680365,0.37545241070154955,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.5636363636363637,0.07095173447637536,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",0.589041095890411,0.05654857743175688,11
R2_partial_control_step,"partial(rsa,per|step)",-0.009090909090909092,0.9788365001441937,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",-0.5616438356164384,0.07217598471528887,11
R2_partial_control_step,"partial(rsa,condition_number|step)",0.38181818181818183,0.24655957577897006,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",0.8303030303030302,0.0029402270232795065,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",0.5272727272727272,0.11730806555020223,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.8356164383561645,0.0013592497462267016,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.8264840182648403,0.0017096443116008271,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.771689497716895,0.005400484821024164,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.7351598173515982,0.009942676974030604,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.7077625570776256,0.014821851523799827,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.32121212121212117,0.3654683104386702,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.8538812785388127,0.0008225551857995721,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.8082191780821917,0.0026080695284828345,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.7534246575342466,0.007419764141631383,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.8173515981735161,0.0021235836321157435,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.8630136986301371,0.0006237775725749737,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",-0.589041095890411,0.05654857743175688,11
