claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",-0.7972685832618591,0.0032922642485823414,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",-0.6529680365296804,0.029386340806290816,11
R2_partial_control_step,"partial(rsa,norm|step)",0.0,1.0,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",-0.7990867579908677,0.003170372869476582,11
R2_partial_control_step,"partial(rsa,gini|step)",-0.44545454545454555,0.16973260492681172,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",-0.6621004566210046,0.02645585924006704,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.05454545454545456,0.8734465775233149,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",0.7625570776255707,0.006351398215505363,11
R2_partial_control_step,"partial(rsa,per|step)",-0.045454545454545456,0.8944269969053026,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",-0.7808219178082192,0.004558733315353356,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.15454545454545454,0.65003396549758,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",0.5151515151515151,0.12755286970323426,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",0.309090909090909,0.3848412302612835,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.44292237442922383,0.1724643824025105,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.5342465753424658,0.09046532594021539,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.44292237442922383,0.1724643824025105,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.6438356164383562,0.032538003641192935,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.6164383561643836,0.04340271107232614,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.32121212121212117,0.3654683104386702,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.6819239822297728,0.020815254512506383,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.7597273895982705,0.006669483144529315,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.782610744706652,0.0044059391295410595,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.864990823096826,0.0005860198061070092,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.768880731641623,0.005680941852864329,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",-0.6636172981430675,0.02598995281369562,11
