claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",-0.44545454545454555,0.16973260492681172,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.5727272727272729,0.06554305260101842,11
R2_partial_control_step,"partial(rsa,norm|step)",0.43636363636363645,0.17966487658001123,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.6636363636363638,0.025984133918765504,11
R2_partial_control_step,"partial(rsa,gini|step)",0.5909090909090909,0.05557560428877463,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.6545454545454547,0.028864598957001886,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.5818181818181819,0.060419896215648305,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",-0.19090909090909092,0.5739131682855215,11
R2_partial_control_step,"partial(rsa,per|step)",-0.29090909090909095,0.38545696969136556,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",0.21818181818181823,0.519248247554982,11
R2_partial_control_step,"partial(rsa,condition_number|step)",0.3272727272727273,0.32589494101284167,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",-0.29696969696969694,0.4047016712701569,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",0.17575757575757575,0.6271883447764844,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",0.0,1.0,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",0.09090909090909091,0.7903727377532903,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",0.10909090909090911,0.7495085962341482,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.0,1.0,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.05454545454545456,0.8734465775233149,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.709090909090909,0.021665923367532435,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",-0.5636363636363637,0.07095173447637536,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",-0.19090909090909092,0.5739131682855215,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",-0.15454545454545454,0.65003396549758,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.21818181818181823,0.519248247554982,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.20000000000000004,0.5554454421055854,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",-0.5272727272727273,0.09556521835315422,11
