claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",-0.39090909090909093,0.23454006709519432,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",0.09090909090909091,0.7903727377532903,11
R2_partial_control_step,"partial(rsa,norm|step)",-0.13636363636363638,0.6893090205863619,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",0.5636363636363637,0.07095173447637536,11
R2_partial_control_step,"partial(rsa,gini|step)",0.6545454545454547,0.028864598957001886,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.6363636363636364,0.03528698122006228,11
R2_partial_control_step,"partial(rsa,hoyer|step)",0.7090909090909092,0.014552051953727704,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",0.7545454545454545,0.00728204100842914,11
R2_partial_control_step,"partial(rsa,per|step)",0.7181818181818183,0.01279959806885844,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",-0.690909090909091,0.018565033381595004,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.7272727272727273,0.011204967253592057,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",0.5515151515151515,0.09840117666963498,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",0.8303030303030302,0.0029402270232795065,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.4272727272727273,0.189943724965427,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.06363636363636364,0.8525390725425217,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",0.02727272727272728,0.9365584481926122,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.6363636363636364,0.03528698122006228,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.5818181818181819,0.060419896215648305,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.19999999999999998,0.5795840000000001,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",-0.4727272727272727,0.14199852020631992,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",-0.6454545454545455,0.03196279932801745,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",-0.39090909090909093,0.23454006709519432,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.16363636363636366,0.6306852146425357,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.05454545454545456,0.8734465775233149,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",-0.43636363636363645,0.17966487658001123,11
