claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",-0.6970405327946539,0.017133034845219823,11
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",-0.7534246575342466,0.007419764141631383,11
R2_partial_control_step,"partial(rsa,norm|step)",-0.4272727272727273,0.189943724965427,11
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",-0.771689497716895,0.005400484821024164,11
R2_partial_control_step,"partial(rsa,gini|step)",-0.20909090909090913,0.5372209352113229,11
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",-0.634703196347032,0.03591918431946744,11
R2_partial_control_step,"partial(rsa,hoyer|step)",-0.17272727272727276,0.6115423848512369,11
R2_alignment_vs_mechanistic,"spearman(rsa,per)",0.7808219178082192,0.004558733315353356,11
R2_partial_control_step,"partial(rsa,per|step)",0.24545454545454545,0.4669223669820163,11
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",-0.680365296803653,0.02122449466985395,11
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.17272727272727276,0.6115423848512369,11
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",0.6363636363636362,0.04791172612997547,10
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",0.4666666666666666,0.17393859716506632,10
R5_isolation_vs_mechanistic,"spearman(iso,norm)",-0.0958904109589041,0.7791255154435206,11
R5_isolation_vs_mechanistic,"spearman(iso,gini)",-0.23287671232876714,0.4907500195400155,11
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",0.004566210045662101,0.9893691652069592,11
R5_isolation_vs_mechanistic,"spearman(iso,per)",0.5342465753424658,0.09046532594021539,11
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",-0.32420091324200917,0.3307246403286173,11
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",0.19999999999999998,0.5795840000000001,10
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",0.7808219178082192,0.004558733315353356,11
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.771689497716895,0.005400484821024164,11
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.6986301369863014,0.016775102668839848,11
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",-0.6255707762557078,0.03953807629756599,11
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",0.7077625570776256,0.014821851523799827,11
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,11
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",-0.7351598173515982,0.009942676974030604,11
