family,model_ref,step,tokens,norm,gini,hoyer,per,condition_number,cka_to_prev
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,24.355213706258805,0.057374057390915396,0.005500572826804692,0.36363946342811143,21.2895826255219,
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,24.355213706258805,0.057374057390915396,0.005500572826804692,0.36363946342811143,21.2895826255219,1.0
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,24.355213706258805,0.057374057390915396,0.005500572826804692,0.36363946342811143,21.2895826255219,1.0
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,24.355213706258805,0.057374057390915396,0.005500572826804692,0.36363946342811143,21.2895826255219,1.0
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,24.355213706258805,0.057374057390915396,0.005500572826804692,0.36363946342811143,21.2895826255219,1.0
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,24.355213706258805,0.057374057390915396,0.005500572826804692,0.36363946342811143,21.2895826255219,1.0
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,24.35515696612136,0.057373088649684774,0.0055002963571374455,0.3636401836919498,21.28931937449033,0.999999977906059
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,24.354812816492416,0.05736798823988196,0.005498907796572139,0.36364590052596285,21.287934913390124,0.9999992905374099
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,24.353854630182926,0.057347206593560796,0.005493003449382304,0.36368417300645206,21.279042183470523,0.9999874247538879
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,27.421840205196627,0.08651820625314312,0.014317973066229417,0.23424495784052884,41.42978286125115,0.7776414768286061
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,33.03300723615335,0.10998841119123925,0.024527196209871142,0.21770691603745465,57.525921171731234,0.9513466955207969
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,33.498122827856584,0.10346758812695626,0.022805049131884247,0.29426468155880076,34.35224060564984,0.7930993772701871
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,32.05357716105271,0.09032403163759453,0.016753036418418552,0.30534937060291245,29.765043458695978,0.81723431830022
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,31.704666402016638,0.0831420693369694,0.013476877203947331,0.2929316944006598,31.12569030636919,0.9400532050049917
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,40.842382358582725,0.08851845721157278,0.014202175033474086,0.21853554076040912,43.80286496225712,0.8169240198532287
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,52.76321372742097,0.10398537548177919,0.02066135910333883,0.1769177380728348,51.92683730705692,0.7531711888464203
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,67.42052893488564,0.10313165922437664,0.02023106159945359,0.18290952248203465,55.1298240352011,0.7716765026475108
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,67.95608820617902,0.09983155098332006,0.018853388004590115,0.1961864504439663,60.8507954845068,0.8512204776526318
